"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"1 year ago","Can elaborate more on work-life balance? How to do that? It would be great if you could make a video on that","0","@manaswi_yt","false","false","false","false","","false",""
"1 year ago","I was talking the same thing with my friend in IIT kanpur today and viola this video pops out","0","@arkaprovosarkar2565","false","false","false","false","","false",""
"1 year ago","Funfact about tharun sir is that his eyes speaks about the amount of time he spend studying....😊","0","@FunTime-bz7mv","false","false","false","false","","false",""
"1 year ago","Tarun bhaiya abhi Mai 12th me hu Mai apni IIT jee ka preparation pw se kar raha hu mai bachpan se hi below avg tha and 11th tak phada nahi sahi se fir 12 me kuch incident ke wajah se ek reality hit mila uske baad uss samay aapka ek video dekha tha why IIT is important for waha se serious hua life me fir abhi Mai apni full potential se mehnat kar raha hu par kabhi kabhi bahut low and frustrated feel hota hai","0","@aman_kumar2831","false","false","false","false","","false",""
"1 year ago","This is British education system,","0","@JEEASPIRANT-pe7sz","false","false","false","false","","false",""
"1 year ago","Bhaiya m in 12th preparing fr jee my only demotivating factor is tht i did not well in my class 10th boards .. Idk wht the frek is happenning","0","@annu9039","false","false","false","false","","false",""
"1 year ago","kinda meda upppu , tharun anna thoppu","0","@luciluci-xr5dh","false","false","false","false","","false",""
"1 year ago","Most reason for suicides is mainly failures upnext the lack of money  Current education system is fully corrupted 😢","0","@captainvoltage9195","false","false","false","false","","false",""
"1 year ago","Konse school mein jata tha bhai tu, 6am to 10 pm woh bhi 6th grade mein😂?","0","@akhat452","false","false","false","false","","false",""
"1 year ago","It’s because a child from the beginning is said that his entire life and what defines success for him lies in winning an examination, when life is so much more than that","0","@moha4998","false","false","false","false","","false",""
"1 year ago","In sab ke baad bhi sunder pichai satya nadela arvind Krishna bhavik bansal jaise legends isi system se nikale hai do please don't criticise our   school system. Bhai tujhe bass views chahiye","0","@UshaSain-rs1ud","false","false","false","false","","false",""
"1 year ago","ajib loog ho tum...firse idhr compare krna start kr diya....10loog successful hue hai to 10lakh fail bhi hue hai aur jo fail hota hai unhe he pta hai vo dukh dard...at the end jo bhi uss dukh se nikal gya vo successful hojyga life mai because clg sbb kuch nhi hota...but jo nikal nhi pata uss dukh se vo suicide kr leta hai aab tum bologe sbb mehnat kro...bhai seats are limited in clg...sbb mehnat krenge tb bhi kuch he logo ko milegi seats","2","@phoenix983-j4b","true","false","false","false","","false",""
"1 year ago","​ @phoenix983-j4b  exactly ❤","0","@DiamaraldGaming","true","false","false","false","","false",""
"1 year ago","❤ thanks  bro","0","@saharshreddy7386","false","false","false","false","","false",""
"1 year ago","tears in my eyes","0","@beinggamer6086","false","false","false","false","","false",""
"1 year ago","Gurukul system was far better","0","@GalaxyImpact200","false","false","false","false","","false",""
"1 year ago","finally someone spoke about this!!! great job tharun bhai!!!","0","@rohithrr7079","false","false","false","false","","false",""
"1 year ago","bro you should upload this 1 year ago it will boost my IIT prep","0","@ayanahmed1226","false","false","false","false","","false",""
"1 year ago","Bhai and dost i missed you alot","0","@ujjwallll4117","false","true","false","false","","false",""
"1 year ago (edited)","Arvind sir, Mohit sir ♥️♥️🔥","0","@jalluripraveen9623","false","false","false","false","","false",""
"1 year ago","It's really clear all the thought of our life like how to fight or how to chase your dream    I REALLY LOVE THIS CHANNEL 🎉❤❤❤❤ #THARUN IS GREAT😊","0","@bibekkumbhakar3290","false","false","false","false","","false",""
"1 year ago","Bro,please make a one year roadmap for JEE mains in quantum project.","0","@gainsomethingnew2004","false","false","false","false","","false",""
"1 year ago","Bhai and Dost are here","0","@krishnaanand917","false","false","false","false","","false",""
"1 year ago","Bro,I am from Tamilnadu, l couldn't able to understand hindi which was told by Aravind khalia sir. So please make caption while they are talking🙂🙂","0","@gainsomethingnew2004","false","false","false","false","","false",""
"1 year ago (edited)","I am in kota ..in 2022 almost 15 students died by sucide...But our media cannot shown......in  2023 ....  3 to 4 students died ..","0","@youknowit3381","false","false","false","false","","false",""
"1 year ago","Tharun bro I’m quite good in physics in chemistry can u give me chance as a post in u r channel because i got great percentile in physics and chemistry but I didn’t get the proper branch and nit so I decided to make my younger brother and sister to prepare good for jee plss give me a chance","0","@manikanta4460","false","false","false","false","","false",""
"1 year ago (edited)","Anna, Try to add subtitles whenever hindi is used cuz I can't get it","0","@JessicaManukonda","false","false","false","false","","false",""
"1 year ago","Plz make a video on this topic as soon as possible plz","0","@advitimishra9855","false","false","false","false","","false",""
"1 year ago","U know what I also thought about killing myself.maybe I sound crazy. But i didn't dare to do that. Because in my thinking it takes courage to do that to yourself.","0","@shalinikumari8598","false","false","false","false","","false",""
"1 year ago","What about me? i am already a victim.🥲","0","@karthik9187","false","false","false","false","","false",""
"1 year ago","Hey, are you alright?","0","@heyankiii","true","false","false","false","","false",""
"1 year ago","If you have courage then make a video on saddness of general students due to sc st obc quota😢","0","@chirag6145","false","false","false","false","","false",""
"1 year ago","Nice video bro..❤❤","0","@ruthvikhrushikesh2016","false","false","false","false","","false",""
"1 year ago","Plz make a video on improvement exam as I want to give it next year but i dont know whether it is right or wrong plz  plz make on this topic and if I give improvement exam next year so will i will not be able to get in any college or can't do jee main plz help me with it plz","0","@advitimishra9855","false","false","false","false","","false",""
"1 year ago","Can you plz help with a video plz?","0","@advitimishra9855","false","false","false","false","","false",""
"1 year ago","Actually the coaching institutes and the teachers there create the hype of IIT and Neet, just for their business.  Most of the times - science students are the ones who commit suicide .  My maths jee teacher said , jiska JEE nhi hoga vo CIT me jayega - chircut institute of technology. And jyada se jyada 7000 rupay kamayega 😅😂🤣 ,  I mean what's this shit ? Is there any sense in it ?  The teacher's , coaching just want to create the hype and nothing else.","0","@princeclassen","false","false","false","false","","false",""
"1 year ago","IITians committing suicide,  demotivates me a lot!! Sometimes even getting fear of iit!!!😢😢","0","@monishasaestheticarts9103","false","false","false","false","","false",""
"1 year ago","Tarun, I was late only one hour, will you pin me?  Not just for pin I like your content too.","0","@factsaboutworld5514","false","false","false","false","","false",""
"1 year ago","Tharun ur videos editing and topic is just rocking ❤️","0","@vedant_vlogs.","false","false","false","false","","false",""
"1 year ago (edited)","Sorry for being off topic, but I think you can make great animated short films with same kind of animation you use in your videos nowadays⚡","0","@user-dx2tb6zt1c","false","false","false","false","","false",""
"1 year ago","i know that i will not get much success as i expected in the beginning of the preparation but i am not gonna give up in this life.💪","0","@SameerPriyadarshi-fn8zt","false","false","false","false","","false",""
"1 year ago","⚠️⚠️🚨🚨 Anna please help me choose college: CSE 1. Integrated Mtech at VIT,AP 2. Btech at JUET, Guna  3. Btech at LPU (Lovely professional University)","0","@unknown57290","false","false","false","false","","false",""
"1 year ago","⚠️⚠️🚨🚨 Anna please help me choose college: CSE 1. Integrated Mtech at VIT,AP 2. Btech at JUET, Guna  3. Btech at LPU (Lovely professional University)","0","@unknown57290","false","false","false","false","","false",""
"1 year ago","Thanks tharun brooo","0","@Sanatandharm-zz6es","false","false","false","false","","false",""
"1 year ago","Tharun bhaiya can you suggest me should i prepare for maths Olympiad (ioqm) or physics Olympiad (nsep), i am in class 10th right now so if i study for physics i think i could avoid such depressing situation to some extent because it may make the journey smooth Am i right? Should i go for marhs (do not include jee syllabus but build a mathematical mind) or physics (does include jee syllabus)","0","@manasgupta5599","false","false","false","false","","false",""
"1 year ago","Yaar Kya kare 😢😢😢😮😮😮","0","@shekhaeyt2.0","false","false","false","false","","false",""
"1 year ago","Decolonisation of our education system is important  Macaulay has fooled us and still we are fooling ourselves .","0","@Aryan-gc6ze","false","false","false","false","","false",""
"1 year ago","all blame goes to rote learning","0","@Peter-eo5kh","false","false","false","false","","false",""
"1 year ago","we are waiting for your video editing course bhai🔥🔥🔥","0","@smxtxt","false","false","false","false","","false",""
"1 year ago","talking about the positive community that we have to made is too hard nowadays finding friends who is genuine is fucking hard ..we are surrounded by the fake community with fake peoples.","0","@aadilnawaz3055","false","false","false","false","","false",""
"1 year ago","I lost my big brother 💔","0","@luckyman4945","false","false","false","false","","false",""
"1 year ago","This is Tharun's one of the best videos that everyone can see!!","0","@haryavishwanath","false","false","false","false","","false",""
"1 year ago","Wanted to put it in storys , but cant , coz every one finds me as depressed, yeah definetly i am , but dont want show up!","0","@tejareddy6784","false","false","false","false","","false",""
"1 year ago","thank you so much brother, for making this video, and bringing Sir in this video to guide us!","0","@InstagramUser-wh4cb","false","false","false","false","","false",""
"1 year ago","Due to population","0","@adityakasaudhan7424","false","false","false","false","","false",""
"1 year ago","Sending this video to all my relatives, siblings nd friends Education system of India needs upgrade asap😢","0","@precise_goals8678","false","false","false","false","","false",""
"1 year ago","Want subtitle for Aravind khalia sir part 😢","0","@jayavarshan77","false","false","false","false","","false",""
"1 year ago","I have no frnds and relations no nothing but I'm just doin fine dedicating every moment to JEE but broo after watching this i feel like "" F I'm lonely i actually don have any mental support"" I think I'll be going to depression soon now 😂","0","@maheshgouda5297","false","false","false","false","","false",""
"1 year ago","Bhai jee nhi hua na state level engineering ma acha rank aya ab private ma cse le liya ha. Parai kia lekin revise nhi dia aur exam ma tatti kr ke a gaya. Ab koe gupt gyan do Taki thora acha job aur salary mil jae. Jindagi se expectation ab bahut kam ha.","0","@integral-ms8ri","false","false","false","false","","false",""
"1 year ago","Intern nhi lag rhi bhaiya...suicide karne ka soch rha!!","0","@chiranjibdatta9245","false","false","false","false","","false",""
"1 year ago","I love your contents broooooo specialy background music","0","@satyamaholic","false","false","false","false","","false",""
"1 year ago","Please try a video for our Telugu people. I hope you will try one day.❤","0","@manojvuttaravilli4617","false","false","false","false","","false",""
"1 year ago","Bro i might sound illogical but in today's world most of the students are addicted towards p*rn and gaming which is one of the major reason for anxiety disorders and depression , low self esteem , brain fog and many more, they think that these are the only so called stress busters but these are the only reason for the declining mental health or we can say it as a slow poison...","0","@VineetKumar-bp1ks","false","false","false","false","","false",""
"1 year ago","Omg I should thank myself I have escaped the matrix","0","@sanjaymaxd","false","false","false","false","","false",""
"1 year ago","Very good vedio, this has to reach so many people","0","@bhuvanchandrareddy1010","false","false","false","false","","false",""
"1 year ago","My problem is I try to give my best bt marks aren't too well ..😢😢 Am I a slow learner??pls give some study hacks ... On the other hand, parents are not also believing me on seeing my low marks....!!😓 What can be worse than this!!!!!","0","@sneharoy1482","false","false","false","false","","false",""
"1 year ago","Our education system has u faults:  1st: education 2nd: system","0","@senpaianubhav","false","false","false","false","","false",""
"1 year ago","Thanks","0","@abhishekv4881","false","false","false","false","","false",""
"1 year ago","Yai exam itna brutal hai ki tum friends bana hi nai sakte maine 2 saal sai saare friends chod diye tabhi bhi kuch nai hoa jee mains 91 percentile ab tisare saal laga pada hu","0","@sujeetjha5000","false","false","false","false","","false",""
"1 year ago","Reduce the community which is trying to produce more children, many of the problems would be solved.","0","@thehiddenmartin","false","false","false","false","","false",""
"1 year ago","4:42 SO TRUE","0","@kartikeyasinha1169","false","false","false","false","","false",""
"1 year ago","It would have been much more good if you would've added subtitles for Arvind sir .","0","@Aravindh.9","false","false","false","false","","false",""
"1 year ago","Tomorrow may be the NEET results are coming 🤕","0","@lokesh_ln_0865","false","false","false","false","","false",""
"1 year ago","Bro u are from narayna school in jee batch right ?","0","@mathamaticholic3738","false","false","false","false","","false",""
"1 year ago","Me 11th class me hu or Jee ki teyari kar reha hu . Me 10th class tak Hindi medium se tha lekin ab 11th English se kar reha hu . Mere kuch samajh nahi aa raha. Plz guide 🙏","0","@iitk666","false","false","false","false","","false",""
"1 year ago","Hi bro how r u? 😊","0","@rjdhdjcicidivjdj","false","false","false","false","","false",""
"1 year ago","Well said tarun 👍","0","@AshokKumar-zs6jh","false","false","false","false","","false",""
"1 year ago","Tq u soo much for making this video'","0","@gajendran01","false","false","false","false","","false",""
"1 year ago","I study really hard for iitjee even not going any function from past 4 years amd when i wrote the exam i literally messed up but why did i not studied i studied from my immense potential but still i followed the teachers saying do 50% i do it but when i go in to the paper hardly 40% of the paper were from my teachers listed chapters but why i failed i believe in my teachers guidance and everybody say that follow ur teachers thats what i did but in end all gone in vain i dont know what i will do in life now all my frnds are in good colleges iit nit iiits and here i am depressed not getting any one of these with decent branch 😔😔 all will be saying college matters not branch but dude why would u choose the college the filed which will not 8 u in future it will be just waste of money if u r choosing that ... i qas already a dropper amd have no hopes currently preapring for bitsat but only one thing remains in my mind ki iit to nhi h na jeetu bhaiya dialog revolves around my mind all the time 🥺","0","@deepakdhakad3911","false","false","false","false","","false",""
"1 year ago","Arey jittu bhaiya is a fictional charecter, iit mai 16k seats hai bass, toh kya kre btao? Seat mil gyi toh waah bilkul jao Pr jab agr nhi mil rhi toh ruk bhi toh nhi skte,chahe toh drop le skte ho life ki sacchai toh dikhne lagegi..at minimum Warna agr nhi ho skta tb bhi thik hai drop lena is not halwa Uncertaninty hogi  Insecurity hogi Or door sabse jana pdega kyunki koi nhi smjhega  Or agr nhi lena toh find your best shot and go for it. Hum is bhram mai h ki humari life control mai h Turns out bhagwad geeta was right all along Aapne apna karm kra toh fal k baare mai mat socho. Aap acha kroge All the best. I hope you get to libe your best life.","1","@avyasharma5285","true","false","false","false","","false",""
"1 year ago (edited)","It might be offensive for some people but what I think is; bro if you're not capable of handling it, just don't do it na. People are softies these days, can't handle some pressure. Like you're goung to represent our country somehow, how can it be easy man. You're gonna represent whole nation !","0","@surynshh","false","false","false","false","","false",""
"1 year ago","It's not their choice to do it in most cases, you can't be blaming the victims here bro","0","@DiamaraldGaming","true","false","false","false","","false",""
"1 year ago (edited)","It's not education system it's society which make us feel it's wrong...","0","@Anushreeee","false","false","false","false","","false",""
"1 year ago","sending this video in the family group rn...","0","@fun_g","false","false","false","false","","false",""
"1 year ago","4:42 👍🏻👍🏻","0","@manshishri233","false","false","false","false","","false",""
"1 year ago","🙂","0","@krishnavenichappa385","false","false","false","false","","false",""
"1 year ago","Our education system doesn't lack lol.  We lacks. We suffer","0","@miracle3.188","false","false","false","false","","false",""
"1 year ago","युद्ध ही तो वीर का प्रमाण है । हजारो मुश्किले जाएगी लेकिन suicide करना कोई solution नही","0","@Shubhrodip_Das","false","false","false","false","","false",""
"1 year ago","https://youtu.be/3L78xLNPBaw","0","@Ankit_Seth","false","false","false","false","","false",""
"1 year ago","Truly appreciate your points , but at this point of life , I've convinced myself if someone is not there to talk with me like friends, family members, then also I won't stop I've found myself in this journey, know what to do , how to vent , how to grow emotionally, physically, mentally etc  I've just two friends who've stayed till now , although I don't vent out daily but when I do I feel good  And truly I enjoy being alone ❤️ Mohit dost had already trained how to be an outlier and that's what I'm following  Loved the edit! Combination of you three is gonna rock this system Atleast some part of the system will understand what truly learning is  Bhai , dost and ofc Tharun bhai  Love you 3 million moles Truly inspiring!","0","@suryanshpanda_1704","false","false","false","false","","false",""
"1 year ago","Tharun anna - Physics Bhai - mathematics Dost - chemistry","0","@santhoshnayak004","false","false","false","false","","false",""
"1 year ago","Always on the point 🔥.....struggling from 2017 hoping that I'll be ending soon in 2024 with a reputed med cllg 🙌🏻","0","@Struggler653","false","false","false","false","","false",""
"1 year ago","Three motivational and inspiring persons in a video. 😄❤","0","@santhoshnayak004","false","false","false","false","","false",""
"1 year ago","The reason why I m not feel happy satisfied n lived  even after I know I ll clear the neet exam with a decent clg is this!!! Thanks brother🙌","0","@roshniinn0459","false","false","false","false","","false",""
"1 year ago","Where is my like😊","0","@vikrantbhan4312","false","false","false","false","","false",""
"1 year ago","Hey Tharun.  I have a laptop with  i5 1250h  8gb ram gtx.   Should I upgrade to 16gb ram Or should it suffice to become a good video editor.   Rn when I playback with a little bit effects it lags like hell. Please give any suggestions","0","@ghostop6122","false","false","false","false","","false",""
"1 year ago","congrats, best decisions... live streams it plss","0","@yogiraj.s4972","false","false","false","false","","false",""
"1 year ago","Bhai aur dost ko dekhkae achcha laga","0","@kkmehrotra1676","false","false","false","false","","false",""
"1 year ago","9:12 do smth new fr i have high hopes from this channel","0","@ojeswi","false","false","false","false","","false",""
"1 year ago","i think the main reason for suicide is the lack of awareness of the amount of other options you can go for if something did not work for you despite the efforts. there are so many oppurtnities one can explore, but they think failing in one thing is the end of life.","0","@walkingserpent6295","false","false","false","false","","false",""
"1 year ago","I trust you anna ❤❤😢","0","@Charantuugh","false","false","false","false","","false",""
"1 year ago","True lines ❤","0","@debabratborah0399","false","false","false","false","","false",""
"1 year ago","Do you know Bengali dada?","0","@Program0101","false","false","false","false","","false",""
"1 year ago","Bro outro song plss","0","@sanketpote1512","false","false","false","false","","false",""
"1 year ago","Bhai is awesome ❤❤","0","@systembosska","false","false","false","false","","false",""
"1 year ago","I agree indian education system sucks but, its to sarcastic 1:40 Who keeps 6 grade school timings 6am-10pm💀","0","@Guruprasad-lb7tc","false","false","false","false","","false",""
"1 year ago","Please can you give subtitles for hindi","0","@jananni6895","false","false","false","false","","false",""
"1 year ago","Contact me for counselling in JOSSA, I am student of NIT, Surat. I will share some insides of Top college. It will definitely worth it. Its free","0","@Aspir8","false","false","false","false","","false",""
"1 year ago","Hello bhaiya   Meri kafi kam percentile hai  advanced me bhi lag rha nhi hoga shyd mujhe mujhe koi na koi college lena h koi bhi nit coz mai drop lena nhi afford kr skti family ki vajah se. To please help me mujhe counseling ka process bhi nhi pta kuch ghr pe bhi koi nhi btane vala","1","@divyanjalisharma7088","true","false","false","false","","false",""
"1 year ago","Bhaiya due to blackout in exam ... Mera IIT nhi hua and I was feeling the same ... But then I thought suicide is not the option, I can do a lot better and there are many options to get that IIT tag. Suicide is just cowardness in my point of view.","0","@NOoB-th7os","false","false","false","false","","false",""
"1 year ago","Sir , how did you clear IIT jee being a state board student in class 11 & 12th?  Please ,please reply","0","@g.bhuvaneshwari5823","false","false","false","false","","false",""
"1 year ago","Anna subtile add cheyi anna hindi vachinapudu...","0","@yaswanth_","false","false","false","false","","false",""
"1 year ago","Editing course bro","0","@prasadkuraku6561","false","false","false","false","","false",""
"1 year ago","I have a doubt in jee mains the negative marking is -1 so, if I do a mistake will I lose 1 from total marks or 5 from total? Plss clarify","0","@s.haripriya.5172","false","false","false","false","","false",""
"1 year ago","You'll lose 5 marks","0","@divyanjalisharma7088","true","false","false","false","","false",""
"1 year ago (edited)","Love you brother ❤ True talk by tharun❤","0","@SUMANDAS-gj7ll","false","false","false","false","","false",""
"1 year ago","Don't study deeply abt suicides Coz u looks like brand ambassador of suicide Take care buddyy","0","@Diesel-kh9py","false","false","false","false","","false",""
"1 year ago (edited)","I have option to choose mechanical in all iits except Delhi bombay madras. what iit should i choose ??  ( i wanna make my career in software)","0","@Raj_IIT_KGP","false","false","false","false","","false",""
"1 year ago","Amazing video !! But kindly take care of yourself and sleep too, your eyes are sooo red !! 🥲","0","@zoomerswisdom3940","false","false","false","false","","false",""
"1 year ago","Solution is leave the country lol","0","@venkatamith7267","false","false","false","false","","false",""
"1 year ago","Which is that last songg man..I'm hearing it agains and againnn Btw awesome","0","@anjur8595","false","false","false","false","","false",""
"1 year ago (edited)","Don't  blame the system   You guys want education system like usa 🇺🇸 ( but youth in usa are becoming dumber and dumber ) . Lots of students blame education system because they shy away from studies 🙄 People now a days are so ignorant , no patience, ego , anger, sexual desires etc.. this causes are leading to suicide .  But i also encourage uni and clg to promote real life case study and problems","0","@vilasacharya8150","false","false","false","false","","false",""
"1 year ago","Preparing for jee is worthless if you are not mentally prepared for the competition. Rather kids should focus on skills if competitive exam of jee level is not your cup of tea.","0","@Mr.VAGlNA","false","false","false","false","","false",""
"1 year ago","Result out and I think I am going to add another number to no.of suicides Bye everyone","0","@varuntej4177","false","false","false","false","","false",""
"1 year ago","thand rakh...time ke sath theek ho jata hai sab","0","@doc491","true","false","false","false","","false",""
"1 year ago","a girl recently sucide in Kerala 😒","0","@aadesh6280","false","false","false","false","","false",""
"1 year ago","Bhaiya maine last year drop lia tha kota gaya tha mera ek bhi frnd ni ban paya vaha class mai 300 girls hone ke baad bhi kuch se thodi bhot baat jo jati thi bss bhot baar mughe lgta tha mai iske layak nahi hu mughe ghar wapis bula lo maa mughe yaad h maine ek baar mummy ko kaha toh mummy ne kaha thik h yaha kya karegi bhai ne kaha nahi ek try or kr le. Phr January mai humari coaching mai hi syllabus pura nahi hua tha or exam aa gaya tha, meri jinse baat hoti thi unka bhi kuch khass nahi hua tha pr unke marks ache ate the dpp sari on time puri rehti mere na marks aate  sara sara din pdne ke baad jyada kuch yaad na rehta uper se dpp bhi saari kbhi mushkil se puri ho pati, jbki mai class mai jada achi thi kai baar jada ans mai batatti thi vo log masti bhi krte the, mai library ruk ke pdti rehti thi. last 15 days to jee were maut jitne tough ek do baar toh pankhe ki taraf dekh ke sochta tha yeh hatwa deta hu kai kuch gdbd na ho jaye sara din ander baitha rehta tha as if i am caged pr koii frnd nahi tha baat krne ko or mummy hamesha bss pdne or thoda time park ja ke aane kehte rehti. 1st attempt ke baad frustration mai ghar bula liya ghar or ni pda jata pdne baithta toh gandi neend aati rehti kbhi sir dukhta toh kbhi ghabrahat hone lgti bilkul bhi pda ni ja rha tha. 1st attempt mai i scored 74.6%tile vaha rukta toh pakka 2nd mai kr le jata mughe yakeen h. 2nd mai 76.4%tile no improvement ghar walo ke taano ke baad dene gaya tha pdti toh hai nahi paper dene jana h jaise taise de dia mai pura 1.5 hr khali baitha tha 2nd attempt mai ques cheek cheek ke keh rhe yeh us ch ke us part se h jo yaad nahi. Mai kr skta tha 😭😭😭. Aaj 2nd attempt ko 2 maheene beet gye h ghar wale taane marte rehte h bhai kehta h kitni baar kaha tha pdle lekin nahi tughe toh yeh dekhna tha ki kiska kaam pura h mai kehta hu maine pda tha vo kehta h nahi pda tune tune pda hota toh kahj na kahi ho gaya hota aaj yeh halat na hote kon bataye ki mai kitna roya tha vaha kitni baar fight maari kitni baar thaka hone ki vajah se nahi paduga soch ke library ruka hu or ab mughe worthless jaisi feels bdti ja rhi h mai khud hi khud ki problem ban gaya hu is sab mai maine khud ko hi kho dia ab kuch krne man nahi hota half dead feeling aati h mummy psychiatrist ke leke toh gyi thi pr vo acha nahi tha dubara mummy leke ni gyii or ab nani ke ghar chod ke chle gye h kehte rehte h pehle khane ka banati thi draw krti thi or bhi pata nahi kya kya jaise paralysis ke baad kisi ko yaad dilate h mai jo sb krti thi kuch bhi krne ab man nahi hota maine khud se khud ko hi kho diya 😭 na koi sunne wala h koii poochne wala nahi ka bp up down na ho responsible bano pareshan mt kroo ab toh mai dhang se ro bhi nahi skta","0","@snehaarora8016","false","false","false","false","","false",""
"1 year ago","I had the same pressure as a kid, and wanted to do something I like which is making videos on YouTube, but I am failing at that too. But every failure is a new experience and not the end. Just smile, and be happy until we are on this planet.","0","@Bub_Lee","false","false","false","false","","false",""
"1 year ago (edited)","damm good the one and only bhai the iit delhi alum   love you bhai..........................................................","0","@KritiBreja","false","false","false","false","","false",""
"1 year ago","Infinite number of videos regarding the   worst education system in India.... But what's the solution? No officials or government is cared about it","0","@barathwaj5352","false","false","false","false","","false",""
"1 year ago","Our education system must chance ....","0","@godvyom3602","false","false","false","false","","false",""
"1 year ago (edited)","Whatever it is,  number of opportunites < number of student No matter how good the system is . It is up to the individual whether what he / she needs to learn to get an opportunity.","0","@panendraommina3474","false","false","false","false","","false",""
"1 year ago","Many coaching institutes just wants that the most brilliant ones get more marks so that they can give advertisements and gather more students to their coaching classes. They make a quote that if they want they will learn. Actually the advertisements that they offer are just the one face of them, while still there is thousands of students who got avg marks. While they are caring the toppers and advertise, the poor parents believe that even my avg child will get proper care and guidance to become toppers, but actually not. The only word to describe all of this is Business and money. Even private colleges are giving seats for the fellows who just passed 12th through management. While students of average families working day and night for their dream, those who just roam are buying the seat and bullying the hard work of us. Of course ""hard work pays off"" that motivates me to still work for it. Good video ❤","0","@rohithsajeev1347","false","false","false","false","","false",""
"1 year ago","Glad to see arvind kalia sir...he understands ❤️","0","@susi926","false","false","false","false","","false",""
"1 year ago","Have you seen coat-classroom of elite I am asking as I seen kiyotaka there","0","@saurabhrajpurohit3642","false","false","false","false","","false",""
"1 year ago","Just have confidence and faith that you can do everything you want","0","@tejashwisabbati3171","false","false","false","false","","false",""
"1 year ago (edited)","Song suggestion for your next video -   The Gentleman - Orchestral by simran Hora (bit sed and for clam B roll)  We know what you whisper- wakanda forever (for fast based broll    Ill give you Bgm suggestion in every video idk why 🥲","0","@parth9870","false","false","false","false","","false",""
"1 year ago","New education policy is formality. Nothing😢","0","@kc_kashyap","false","false","false","false","","false",""
"1 year ago (edited)","Baya, you yourself are also seeming depressed from ur eyes !! Seeming like u r about to cry","0","@saqibrashid2121","false","false","false","false","","false",""
"1 year ago","1:10 ayanokoji!?","0","@rayansen8539","false","false","false","false","","false",""
"1 year ago","which course will be better ece /cse? if we get into ece what advantages we have against cse or how to still learn cse during course and job oppurtunities","0","@Rohitkumar-qv7nh","false","false","false","false","","false",""
"1 year ago","Goosebumps 🔥","0","@brain_sense","false","false","false","false","","false",""
"1 year ago","hey what happened to the Quantum project?","0","@Amarnathmenon-w5y","false","false","false","false","","false",""
"1 year ago","1:10  Ayanokoji Kiyotaka😂","0","@anitashukla9475","false","false","false","false","","false",""
"1 year ago","KEEP DOING","0","@digitalxgaming6314","false","false","false","false","","false",""
"1 year ago","How to make good support in friend brother can you make a WhatsApp grp for uss ❤😊","0","@Shivaaykun","false","false","false","false","","false",""
"1 year ago","Another Major Problem Being So Called Friend Circle and Toxic Societal Expectations","0","@arnab_as_anshu","false","false","false","false","","false",""
"1 year ago","I will see the futute students who are going to study from you they will be extraordinary kids 🔥🔥🔥","0","@ranajoy05","false","false","false","false","","false",""
"1 year ago","Even with your busy schedule your viewing our comments hatsoff man!💛","0","@vaishuvaishnavi1574","false","false","false","false","","false",""
"1 year ago","The editing and presentation is sick","0","@xdragon4078","false","false","false","false","","false",""
"1 year ago","thz System sucks.","0","@h4ze.x7","false","false","false","false","","false",""
"1 year ago","Hey Tharun! Really Really Thank You. Love you brother.❤","0","@adityapratap4708","false","false","false","false","","false",""
"1 year ago","Are we gonna ignore that bro just said he had his classes 16 hrs long 💀💀","0","@xyrockhardy6509","false","false","false","false","","false",""
"1 year ago","Tharun bhaiyya going through same situation scored 54 in boards couldn't clear jee and dont know about mht cet really depressed every day only one thought comes in mind that to drop from building 😢😢","0","@prajwalmartiwar2292","false","false","false","false","","false",""
"1 year ago","One of the best video you have made till now..❤","0","@suryathej1844","false","false","false","false","","false",""
"1 year ago","the video is really amazing. itnwould be great if you could give credit to the animation used in between if it was made by someone. its really awesome.","0","@bzjsks","false","false","false","false","","false",""
"1 year ago","Ur  just awsm sir 😊","0","@nandinim8928","false","false","false","false","","false",""
"1 year ago","Hey bro can OC students can get into IITS","0","@BSM-2008","false","false","false","false","","false",""
"1 year ago","This is not only for school and juniour college… infact btech too 😢","0","@Dhani0707","false","false","false","false","","false",""
"1 year ago (edited)","should i go abroad for engineering or should i focus on jee only? Please reply..it can be of great help as i feel already broken!","0","@rj369","false","false","false","false","","false",""
"1 year ago","Do what you like don't depend on others opinion","0","@PRITKU-FF","true","false","false","false","","false",""
"1 year ago"," @PRITKU-FF  I CAN'T DECIDE REALLY.","1","@rj369","true","false","false","false","","false",""
"1 year ago","​ @rj369  in india jee 👍","0","@Educate-Advise-Zone","true","false","false","false","","false",""
"1 year ago (edited)","@Aaryan oh really okayy","0","@rj369","true","false","false","false","","false",""
"1 year ago","Jis din sucide karunga us din dekhunga ye video  😂😂😂😂😂 Aaj mn nhi kr ha 😂😂😂😂😂😂😂😂 ❤","0","@upendrapratap9045","false","false","false","false","","false",""
"1 year ago","Finally someone addressing this issue","0","@saianeesh5063","false","false","false","false","","false",""
"1 year ago","Fir bhi population Kam nahi hota😅","0","@kaustubhshinde1573","false","false","false","false","","false",""
"1 year ago","Man I'm from other state, literally I can't understand what they were saying sir","0","@abinaya11758","false","false","false","false","","false",""
